temp,temp_min,temp_max,description,mainDescription,speed,deg,dt_txt,humidity,rain
5.0,5.0,5.0,few clouds,Clouds,6.0,130.0,2018-01-08 12:00:00 +0000 UTC,56.0,0.0
5.0,5.0,5.0,few clouds,Clouds,6.0,140.0,2018-01-08 13:00:00 +0000 UTC,60.0,0.0
5.0,5.0,5.0,scattered clouds,Clouds,6.0,130.0,2018-01-08 14:00:00 +0000 UTC,100.0,0.0
4.490000000000009,4.0,5.0,scattered clouds,Clouds,7.0,150.0,2018-01-08 15:00:00 +0000 UTC,100.0,0.0
3.490000000000009,3.0,4.0,broken clouds,Clouds,5.0,160.0,2018-01-08 16:00:00 +0000 UTC,100.0,0.0
3.490000000000009,3.0,4.0,broken clouds,Clouds,5.0,150.0,2018-01-08 17:00:00 +0000 UTC,100.0,0.0
2.8700000000000045,2.0,4.0,broken clouds,Clouds,5.0,150.0,2018-01-08 18:00:00 +0000 UTC,80.0,0.0
3.430000000000007,3.0,4.0,broken clouds,Clouds,7.0,140.0,2018-01-08 19:00:00 +0000 UTC,80.0,0.0
3.430000000000007,3.0,4.0,broken clouds,Clouds,6.0,140.0,2018-01-08 20:00:00 +0000 UTC,80.0,0.0
3.430000000000007,3.0,4.0,broken clouds,Clouds,8.0,140.0,2018-01-08 21:00:00 +0000 UTC,86.0,0.0
3.430000000000007,3.0,4.0,broken clouds,Clouds,8.0,140.0,2018-01-08 22:00:00 +0000 UTC,86.0,0.0
3.430000000000007,3.0,4.0,broken clouds,Clouds,10.0,140.0,2018-01-08 23:00:00 +0000 UTC,86.0,0.0
3.430000000000007,3.0,4.0,broken clouds,Clouds,8.0,150.0,2018-01-09 00:00:00 +0000 UTC,93.0,0.0
3.430000000000007,3.0,4.0,broken clouds,Clouds,6.0,150.0,2018-01-09 01:00:00 +0000 UTC,93.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,7.0,160.0,2018-01-09 02:00:00 +0000 UTC,93.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,9.0,160.0,2018-01-09 03:00:00 +0000 UTC,86.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,7.0,150.0,2018-01-09 04:00:00 +0000 UTC,93.0,0.0
4.57000000000005,4.0,5.0,light intensity drizzle,Drizzle,7.0,150.0,2018-01-09 05:00:00 +0000 UTC,100.0,0.0
5.0,5.0,5.0,light intensity drizzle,Drizzle,5.0,170.0,2018-01-09 06:00:00 +0000 UTC,93.0,0.0
5.0,5.0,5.0,light intensity drizzle,Drizzle,7.0,160.0,2018-01-09 07:00:00 +0000 UTC,93.0,0.0
5.0,5.0,5.0,light intensity drizzle,Drizzle,12.0,140.0,2018-01-09 08:00:00 +0000 UTC,93.0,0.0
5.0,5.0,5.0,light intensity drizzle,Drizzle,10.0,150.0,2018-01-09 09:00:00 +0000 UTC,93.0,0.0
5.0,5.0,5.0,light intensity drizzle,Drizzle,8.0,150.0,2018-01-09 10:00:00 +0000 UTC,93.0,0.0
5.0,5.0,5.0,light intensity drizzle,Drizzle,9.0,140.0,2018-01-09 11:00:00 +0000 UTC,93.0,0.0
5.510000000000048,5.0,6.0,light intensity drizzle,Drizzle,9.0,140.0,2018-01-09 12:00:00 +0000 UTC,100.0,0.0
6.0,6.0,6.0,light intensity drizzle,Drizzle,9.0,140.0,2018-01-09 13:00:00 +0000 UTC,93.0,0.0
6.510000000000048,6.0,7.0,light intensity drizzle,Drizzle,7.0,140.0,2018-01-09 14:00:00 +0000 UTC,93.0,0.0
7.010000000000048,6.0,8.0,light intensity drizzle,Drizzle,9.0,140.0,2018-01-09 15:00:00 +0000 UTC,100.0,0.0
7.510000000000048,7.0,8.0,light intensity drizzle,Drizzle,10.0,140.0,2018-01-09 16:00:00 +0000 UTC,93.0,0.0
7.57000000000005,7.0,8.0,light intensity drizzle,Drizzle,12.0,150.0,2018-01-09 17:00:00 +0000 UTC,93.0,0.0
7.57000000000005,7.0,8.0,light intensity drizzle rain,Drizzle,10.0,140.0,2018-01-09 18:00:00 +0000 UTC,100.0,0.0
8.0,8.0,8.0,light intensity drizzle rain,Drizzle,10.0,150.0,2018-01-09 19:00:00 +0000 UTC,93.0,0.0
8.57000000000005,8.0,9.0,light intensity drizzle,Drizzle,5.0,160.0,2018-01-09 20:00:00 +0000 UTC,93.0,0.0
7.57000000000005,7.0,8.0,light intensity drizzle rain,Drizzle,6.0,250.0,2018-01-09 21:00:00 +0000 UTC,93.0,0.0
7.0,7.0,7.0,broken clouds,Clouds,3.0,210.0,2018-01-09 22:00:00 +0000 UTC,87.0,0.0
5.430000000000007,5.0,6.0,broken clouds,Clouds,3.0,230.0,2018-01-09 23:00:00 +0000 UTC,93.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,4.0,230.0,2018-01-10 00:00:00 +0000 UTC,93.0,0.0
4.430000000000007,4.0,5.0,broken clouds,Clouds,4.0,240.0,2018-01-10 01:00:00 +0000 UTC,93.0,0.0
5.0,5.0,5.0,scattered clouds,Clouds,3.0,240.0,2018-01-10 02:00:00 +0000 UTC,93.0,0.0
4.0,4.0,4.0,scattered clouds,Clouds,3.0,240.0,2018-01-10 03:00:00 +0000 UTC,93.0,0.0
